race_id,surface,race_class,horse_num,rank,n_horses,interval_days,corner_advance,is_promotion
202506050709,芝,2勝クラス,14,13,16,112,0,0
202506050709,芝,2勝クラス,12,14,16,133,0,0
202506050711,芝,重賞,15,3,16,77,-1,0
202506050711,芝,重賞,6,5,16,112,0,0
202506050711,芝,重賞,12,7,16,139,0,0
202506050711,芝,重賞,3,8,16,75,0,0
202506050711,芝,重賞,10,13,16,91,1,0
202506050712,芝,3勝クラス,14,1,14,105,3,0
202506050712,芝,3勝クラス,3,2,14,132,2,1
202506050712,芝,3勝クラス,4,3,14,56,0,1
202506050712,芝,3勝クラス,2,4,14,42,0,0
202506050712,芝,3勝クラス,7,5,14,111,4,0
202506050712,芝,3勝クラス,5,7,14,111,-6,0
202506050712,芝,3勝クラス,12,8,14,90,1,1
202506050712,芝,3勝クラス,1,9,14,126,-2,0
202506050712,芝,3勝クラス,9,10,14,104,3,0
202506050712,芝,3勝クラス,11,12,14,55,2,0
202506050712,芝,3勝クラス,10,13,14,104,3,0
202506050712,芝,3勝クラス,8,14,14,70,0,0
202506050808,ダ,2勝クラス,5,1,13,56,3,0
202506050808,ダ,2勝クラス,10,2,13,57,1,0
202506050808,ダ,2勝クラス,6,4,13,43,-2,0
202506050808,ダ,2勝クラス,7,5,13,43,3,0
202506050808,ダ,2勝クラス,13,6,13,91,-1,0
202506050808,ダ,2勝クラス,12,7,13,176,3,0
202506050808,ダ,2勝クラス,11,8,13,56,0,0
202506050808,ダ,2勝クラス,9,10,13,162,0,0
202506050808,ダ,2勝クラス,1,12,13,162,0,0
202506050808,ダ,2勝クラス,3,13,13,112,3,0
202506050809,芝,2勝クラス,6,1,14,106,-1,1
202506050809,芝,2勝クラス,8,2,14,104,0,0
202506050809,芝,2勝クラス,12,4,14,104,3,0
202506050809,芝,2勝クラス,4,5,14,133,0,0
202506050809,芝,2勝クラス,2,6,14,34,-2,0
202506050809,芝,2勝クラス,14,7,14,190,0,0
202506050809,芝,2勝クラス,11,8,14,36,0,0
202506050809,芝,2勝クラス,5,9,14,134,2,0
202506050809,芝,2勝クラス,13,10,14,104,0,0
202506050809,芝,2勝クラス,3,11,14,78,0,0
202506050809,芝,2勝クラス,7,12,14,309,1,0
202506050810,ダ,3勝クラス,10,1,16,106,0,0
202506050810,ダ,3勝クラス,8,3,16,71,2,0
202506050810,ダ,3勝クラス,7,4,16,106,0,0
202506050810,ダ,3勝クラス,13,5,16,196,0,0
202506050810,ダ,3勝クラス,2,6,16,162,-1,1
202506050810,ダ,3勝クラス,16,7,16,112,-2,0
202506050810,ダ,3勝クラス,14,8,16,106,0,0
202506050810,ダ,3勝クラス,6,9,16,85,0,0
202506050810,ダ,3勝クラス,1,11,16,133,0,0
202506050810,ダ,3勝クラス,9,13,16,134,0,0
202506050810,ダ,3勝クラス,5,14,16,112,-1,0
202506050810,ダ,3勝クラス,12,15,16,92,0,0
202506050810,ダ,3勝クラス,3,16,16,85,-3,0
202506050811,芝,重賞,4,1,16,104,2,0
202506050811,芝,重賞,10,2,16,56,-1,0
202506050811,芝,重賞,9,3,16,130,,0
202506050811,芝,重賞,5,4,16,98,2,0
202506050811,芝,重賞,7,5,16,55,-3,0
202506050811,芝,重賞,16,6,16,56,-1,0
202506050811,芝,重賞,3,7,16,56,-2,0
202506050811,芝,重賞,1,8,16,182,0,0
202506050811,芝,重賞,13,11,16,210,1,0
202506050811,芝,重賞,15,12,16,84,2,0
202506050811,芝,重賞,6,13,16,196,0,0
202506050811,芝,重賞,2,14,16,106,,0
202506050811,芝,重賞,14,15,16,133,4,0
202506050811,芝,重賞,11,16,16,112,0,0
202506050812,芝,3勝クラス,6,1,16,162,0,1
202506050812,芝,3勝クラス,5,2,16,99,0,1
202506050812,芝,3勝クラス,8,2,16,92,2,0
202506050812,芝,3勝クラス,2,5,16,210,-1,0
202506050812,芝,3勝クラス,11,6,16,189,-1,0
202506050812,芝,3勝クラス,13,7,16,105,1,1
202506050812,芝,3勝クラス,1,8,16,155,0,0
202506050812,芝,3勝クラス,3,9,16,77,0,0
202506050812,芝,3勝クラス,12,10,16,77,0,0
202506050812,芝,3勝クラス,4,12,16,77,0,0
202506050812,芝,3勝クラス,15,13,16,140,1,0
202506050812,芝,3勝クラス,16,15,16,127,1,0
202507050110,ダ,2勝クラス,12,2,13,49,1,0
202507050110,ダ,2勝クラス,13,3,13,70,0,0
202507050110,ダ,2勝クラス,11,5,13,112,0,0
202507050110,ダ,2勝クラス,9,6,13,119,0,0
202507050110,ダ,2勝クラス,10,7,13,42,1,0
202507050110,ダ,2勝クラス,3,8,13,82,-1,0
202507050110,ダ,2勝クラス,1,9,13,133,1,0
202507050110,ダ,2勝クラス,5,10,13,98,0,0
202507050110,ダ,2勝クラス,7,12,13,39,1,0
202507050110,ダ,2勝クラス,8,13,13,49,3,0
202507050111,芝,3勝クラス,6,1,12,63,0,0
202507050111,芝,3勝クラス,9,2,12,63,1,0
202507050111,芝,3勝クラス,2,3,12,63,1,0
202507050111,芝,3勝クラス,8,4,12,167,0,0
202507050111,芝,3勝クラス,10,5,12,56,0,1
202507050111,芝,3勝クラス,3,7,12,27,0,0
202507050111,芝,3勝クラス,5,8,12,42,0,0
202507050111,芝,3勝クラス,11,9,12,300,0,0
202507050111,芝,3勝クラス,12,11,12,97,0,0
202507050209,ダ,2勝クラス,3,3,16,56,0,0
202507050209,ダ,2勝クラス,10,8,16,56,5,0
202507050209,ダ,2勝クラス,11,9,16,231,-3,0
202507050209,ダ,2勝クラス,2,10,16,119,0,0
202507050209,ダ,2勝クラス,1,11,16,64,1,0
202507050209,ダ,2勝クラス,13,13,16,56,-2,0
202507050209,ダ,2勝クラス,4,15,16,175,-1,0
202507050209,ダ,2勝クラス,6,16,16,120,1,0
202507050210,芝,2勝クラス,1,2,13,64,0,0
202507050210,芝,2勝クラス,7,4,13,63,0,0
202507050210,芝,2勝クラス,9,5,13,70,1,0
202507050210,芝,2勝クラス,12,6,13,63,4,0
202507050210,芝,2勝クラス,5,8,13,106,0,0
202507050210,芝,2勝クラス,4,9,13,119,-2,0
202507050210,芝,2勝クラス,11,10,13,35,0,0
202507050210,芝,2勝クラス,2,11,13,63,1,0
202507050210,芝,2勝クラス,6,12,13,71,0,0
202507050211,ダ,重賞,2,1,16,101,0,0
202507050211,ダ,重賞,7,3,16,91,,0
202507050211,ダ,重賞,9,5,16,158,0,0
202507050211,ダ,重賞,15,10,16,120,2,0
202507050211,ダ,重賞,14,12,16,55,-1,0
202507050211,ダ,重賞,16,15,16,60,3,0
202507050310,ダ,2勝クラス,16,1,16,49,7,0
202507050310,ダ,2勝クラス,2,4,16,55,0,0
202507050310,ダ,2勝クラス,15,7,16,76,2,0
202507050310,ダ,2勝クラス,12,9,16,97,-5,0
202507050310,ダ,2勝クラス,5,10,16,70,2,0
202507050310,ダ,2勝クラス,14,12,16,49,-1,0
202507050310,ダ,2勝クラス,3,13,16,61,-1,0
202507050310,ダ,2勝クラス,4,16,16,97,0,0
202507050311,芝,重賞,8,1,17,104,0,0
202507050311,芝,重賞,7,2,17,616,0,0
202507050311,芝,重賞,3,3,17,91,0,0
202507050311,芝,重賞,14,4,17,181,1,1
202507050311,芝,重賞,6,5,17,146,0,0
202507050311,芝,重賞,9,6,17,77,1,1
202507050311,芝,重賞,11,8,17,167,1,0
202507050311,芝,重賞,5,10,17,91,0,0
202507050311,芝,重賞,2,11,17,61,-2,0
202507050311,芝,重賞,12,12,17,97,0,0
202507050311,芝,重賞,13,13,17,118,-9,0
202507050311,芝,重賞,10,14,17,202,1,0
202507050311,芝,重賞,1,15,17,77,-4,0
202507050311,芝,重賞,18,17,17,91,2,0
202507050410,芝,2勝クラス,10,4,10,105,0,0
202507050410,芝,2勝クラス,6,5,10,85,1,0
202507050410,芝,2勝クラス,1,6,10,77,0,0
202507050410,芝,2勝クラス,9,7,10,91,2,0
202507050410,芝,2勝クラス,2,10,10,112,2,0
202507050411,芝,3勝クラス,7,1,10,35,-2,0
202507050411,芝,3勝クラス,4,2,10,56,0,1
202507050411,芝,3勝クラス,3,4,10,70,0,0
202507050411,芝,3勝クラス,1,5,10,36,1,0
202507050411,芝,3勝クラス,8,6,10,120,0,1
202507050411,芝,3勝クラス,6,7,10,155,1,0
202507050411,芝,3勝クラス,9,9,10,42,0,0
202507050411,芝,3勝クラス,10,10,10,29,-1,0
202507050509,芝,OP,4,1,9,62,1,0
202507050509,芝,OP,1,2,9,111,0,0
202507050509,芝,OP,3,6,9,133,0,0
202507050509,芝,OP,6,8,9,91,0,0
202507050510,ダ,2勝クラス,7,1,16,63,0,0
202507050510,ダ,2勝クラス,8,2,16,34,-2,0
202507050510,ダ,2勝クラス,3,3,16,195,0,0
202507050510,ダ,2勝クラス,13,4,16,48,0,0
202507050510,ダ,2勝クラス,9,5,16,195,1,0
202507050510,ダ,2勝クラス,10,6,16,84,0,0
202507050510,ダ,2勝クラス,15,7,16,35,1,0
202507050510,ダ,2勝クラス,14,8,16,55,0,0
202507050510,ダ,2勝クラス,16,9,16,42,0,0
202507050510,ダ,2勝クラス,5,10,16,63,2,0
202507050510,ダ,2勝クラス,11,11,16,174,-2,0
202507050510,ダ,2勝クラス,12,12,16,140,0,0
202507050510,ダ,2勝クラス,1,13,16,68,1,0
202507050510,ダ,2勝クラス,6,14,16,125,0,0
202507050510,ダ,2勝クラス,2,16,16,48,0,0
202507050511,ダ,3勝クラス,6,1,11,70,6,0
202507050511,ダ,3勝クラス,10,2,11,140,1,1
202507050511,ダ,3勝クラス,8,3,11,70,-2,0
202507050511,ダ,3勝クラス,1,4,11,83,1,0
202507050511,ダ,3勝クラス,9,5,11,76,3,0
202507050511,ダ,3勝クラス,5,6,11,63,-1,0
202507050511,ダ,3勝クラス,3,7,11,203,-1,0
202507050511,ダ,3勝クラス,11,8,11,125,0,1
202507050511,ダ,3勝クラス,2,9,11,118,0,1
202507050511,ダ,3勝クラス,4,10,11,96,-1,0
202507050511,ダ,3勝クラス,7,11,11,76,0,0
202507050610,芝,2勝クラス,10,2,10,147,1,1
202507050610,芝,2勝クラス,6,3,10,105,0,0
202507050610,芝,2勝クラス,1,4,10,69,1,0
202507050610,芝,2勝クラス,3,5,10,126,1,0
202507050610,芝,2勝クラス,7,6,10,120,0,0
202507050610,芝,2勝クラス,5,7,10,78,-1,0
202507050610,芝,2勝クラス,9,8,10,483,0,0
202507050610,芝,2勝クラス,8,9,10,29,-5,0
202507050611,ダ,OP,15,1,16,63,-2,1
202507050611,ダ,OP,13,3,16,140,3,1
202507050611,ダ,OP,12,4,16,77,0,0
202507050611,ダ,OP,11,5,16,98,1,0
202507050611,ダ,OP,6,6,16,57,0,1
202507050611,ダ,OP,1,7,16,120,1,1
202507050611,ダ,OP,4,8,16,204,-2,0
202507050611,ダ,OP,10,9,16,78,-2,0
202507050611,ダ,OP,3,10,16,140,0,0
202507050611,ダ,OP,9,12,16,119,0,1
202507050611,ダ,OP,14,13,16,120,-1,0
202507050611,ダ,OP,2,14,16,183,0,0
202507050611,ダ,OP,5,15,16,120,0,1
202507050611,ダ,OP,8,16,16,70,0,1
202507050612,芝,2勝クラス,17,1,18,204,-1,0
202507050612,芝,2勝クラス,2,2,18,35,1,0
202507050612,芝,2勝クラス,7,3,18,162,0,0
202507050612,芝,2勝クラス,18,6,18,113,0,0
202507050612,芝,2勝クラス,13,7,18,120,-1,0
202507050612,芝,2勝クラス,16,8,18,35,0,0
202507050612,芝,2勝クラス,6,10,18,112,0,0
202507050612,芝,2勝クラス,1,11,18,97,0,0
202507050612,芝,2勝クラス,3,13,18,92,-2,0
202507050612,芝,2勝クラス,5,15,18,197,1,0
202507050612,芝,2勝クラス,4,17,18,133,1,0
202507050612,芝,2勝クラス,8,18,18,183,0,0
202508030409,ダ,2勝クラス,2,13,14,105,-7,0
202508030509,ダ,2勝クラス,10,10,12,113,-2,0
202508030510,芝,2勝クラス,4,9,10,113,-3,0
202508030510,芝,2勝クラス,1,10,10,65,1,0
202508030609,ダ,2勝クラス,13,2,12,70,0,0
202508030609,ダ,2勝クラス,7,5,12,105,-1,0
202508030609,ダ,2勝クラス,11,10,12,91,-5,0
202508030708,芝,2勝クラス,3,10,10,35,0,0
202508030710,ダ,3勝クラス,3,7,16,42,1,0
202508030710,ダ,3勝クラス,4,13,16,42,0,0
202508030712,ダ,2勝クラス,1,3,14,147,-5,0
202508030712,ダ,2勝クラス,14,13,14,106,0,0
202508030808,芝,2勝クラス,1,2,12,28,-1,0
202508030808,芝,2勝クラス,4,3,12,48,1,0
202508030808,芝,2勝クラス,9,4,12,77,0,0
202508030808,芝,2勝クラス,5,5,12,70,0,0
202508030808,芝,2勝クラス,8,7,12,84,0,0
202508030809,ダ,2勝クラス,13,1,16,42,1,0
202508030809,ダ,2勝クラス,2,5,16,133,1,0
202508030809,ダ,2勝クラス,14,9,16,40,4,0
202508030809,ダ,2勝クラス,4,12,16,91,-1,0
202508030809,ダ,2勝クラス,16,13,16,49,2,0
202508030810,芝,3勝クラス,9,6,13,84,2,0
202508030810,芝,3勝クラス,8,9,13,133,0,0
202508030810,芝,3勝クラス,10,10,13,105,-1,0
202508030811,芝,OP,6,10,10,104,0,0
202508030908,芝,2勝クラス,3,3,14,168,0,0
202508030908,芝,2勝クラス,7,6,14,91,0,0
202508030908,芝,2勝クラス,13,7,14,71,1,0
202508030908,芝,2勝クラス,11,12,14,84,0,0
202508030910,ダ,OP,13,6,14,105,-1,0
202508030910,ダ,OP,8,9,14,29,-2,0
202508030910,ダ,OP,2,10,14,112,1,0
202508030910,ダ,OP,1,11,14,148,0,0
202508030912,ダ,2勝クラス,13,1,16,252,3,0
202508030912,ダ,2勝クラス,15,2,16,28,1,0
202508030912,ダ,2勝クラス,6,4,16,35,0,0
202508030912,ダ,2勝クラス,5,10,16,281,0,0
202508030912,ダ,2勝クラス,7,11,16,259,0,0
202508030912,ダ,2勝クラス,8,15,16,162,0,0
202508031008,ダ,2勝クラス,10,1,15,70,0,1
202508031008,ダ,2勝クラス,2,3,15,34,7,0
202508031008,ダ,2勝クラス,1,4,15,28,8,0
202508031008,ダ,2勝クラス,15,5,15,132,-1,0
202508031008,ダ,2勝クラス,11,8,15,105,5,0
202508031008,ダ,2勝クラス,3,12,15,56,5,0
202508031008,ダ,2勝クラス,12,13,15,83,2,0
202508031008,ダ,2勝クラス,14,14,15,119,-2,0
202508031009,芝,2勝クラス,4,3,11,154,1,0
202508031009,芝,2勝クラス,3,6,11,55,-1,0
202508031009,芝,2勝クラス,2,7,11,69,1,0
202508031009,芝,2勝クラス,5,8,11,42,-1,0
202508031009,芝,2勝クラス,11,9,11,56,1,0
202508031010,ダ,3勝クラス,14,3,13,62,1,0
202508031010,ダ,3勝クラス,2,5,13,34,-1,0
202508031010,ダ,3勝クラス,4,8,13,91,4,0
202508031010,ダ,3勝クラス,9,10,13,132,0,0
202508031010,ダ,3勝クラス,1,11,13,111,2,0
202508031010,ダ,3勝クラス,6,13,13,126,0,0
202508031011,芝,重賞,3,8,12,77,1,0
202508031108,ダ,2勝クラス,2,2,15,42,0,0
202508031108,ダ,2勝クラス,14,3,15,64,0,0
202508031108,ダ,2勝クラス,4,5,15,77,0,0
202508031108,ダ,2勝クラス,5,9,15,162,0,0
202508031108,ダ,2勝クラス,16,10,15,64,0,0
202508031108,ダ,2勝クラス,15,15,15,112,-2,0
202508031110,芝,3勝クラス,2,1,13,42,1,0
202508031110,芝,3勝クラス,8,8,13,106,-1,0
202508031110,芝,3勝クラス,4,9,13,113,0,1
202508031111,芝,OP,6,2,15,190,0,1
202508031111,芝,OP,14,11,15,49,2,0
202508031111,芝,OP,4,13,15,84,-4,0
202508031112,芝,2勝クラス,4,2,12,49,0,0
202508031112,芝,2勝クラス,6,3,12,203,1,0
202508031112,芝,2勝クラス,9,4,12,85,-2,0
202508031112,芝,2勝クラス,7,6,12,48,1,0
202508031112,芝,2勝クラス,3,9,12,203,0,0
202508031112,芝,2勝クラス,2,10,12,63,0,0
202508040109,ダ,2勝クラス,3,1,16,42,0,0
202508040109,ダ,2勝クラス,14,3,16,34,0,0
202508040109,ダ,2勝クラス,9,6,16,27,0,0
202508040109,ダ,2勝クラス,11,9,16,111,0,0
202508040109,ダ,2勝クラス,1,10,16,42,0,0
202508040109,ダ,2勝クラス,8,11,16,104,0,0
202508040109,ダ,2勝クラス,15,12,16,77,0,0
202508040110,芝,3勝クラス,1,3,12,146,1,0
202508040110,芝,3勝クラス,9,6,12,335,1,1
202508040110,芝,3勝クラス,4,10,12,55,0,0
202508040111,ダ,OP,1,2,16,188,0,1
202508040111,ダ,OP,4,3,16,153,1,0
202508040111,ダ,OP,10,3,16,153,0,0
202508040111,ダ,OP,12,9,16,188,0,0
202508040111,ダ,OP,2,13,16,181,0,0
202508040207,芝,2勝クラス,7,5,7,161,-1,0
202508040207,芝,2勝クラス,4,7,7,42,-1,0
202508040208,ダ,2勝クラス,12,1,16,144,2,0
202508040208,ダ,2勝クラス,10,4,16,120,0,0
202508040208,ダ,2勝クラス,8,5,16,63,0,0
202508040208,ダ,2勝クラス,3,9,16,50,0,0
202508040208,ダ,2勝クラス,4,10,16,49,13,0
202508040208,ダ,2勝クラス,7,11,16,161,0,0
202508040208,ダ,2勝クラス,16,12,16,147,2,0
202508040208,ダ,2勝クラス,14,15,16,120,-1,0
202508040208,ダ,2勝クラス,1,16,16,99,1,0
202508040209,芝,2勝クラス,2,2,8,56,0,0
202508040209,芝,2勝クラス,7,3,8,50,2,0
202508040209,芝,2勝クラス,3,4,8,78,2,0
202508040209,芝,2勝クラス,4,5,8,27,0,0
202508040209,芝,2勝クラス,6,8,8,78,-1,0
202508040210,ダ,3勝クラス,10,3,12,85,0,0
202508040210,ダ,3勝クラス,1,5,12,85,0,0
202508040210,ダ,3勝クラス,4,10,12,63,0,0
202508040211,ダ,重賞,7,9,14,98,0,0
202508040211,ダ,重賞,13,13,14,113,0,1
202508040308,芝,2勝クラス,5,2,7,42,-3,0
202508040308,芝,2勝クラス,2,5,7,238,-1,0
202508040309,ダ,2勝クラス,13,1,15,182,0,0
202508040309,ダ,2勝クラス,4,3,15,49,-1,0
202508040309,ダ,2勝クラス,1,6,15,56,1,0
202508040309,ダ,2勝クラス,5,7,15,34,-1,0
202508040309,ダ,2勝クラス,3,8,15,91,-1,0
202508040309,ダ,2勝クラス,9,9,15,27,0,0
202508040309,ダ,2勝クラス,2,10,15,154,2,0
202508040309,ダ,2勝クラス,14,12,15,41,0,0
202508040309,ダ,2勝クラス,8,13,15,49,0,0
202508040310,芝,OP,16,1,16,174,0,0
202508040310,芝,OP,7,4,16,76,-1,0
202508040310,芝,OP,10,5,16,118,0,0
202508040310,芝,OP,14,8,16,84,2,1
202508040310,芝,OP,1,9,16,63,-1,0
202508040310,芝,OP,3,10,16,188,-1,0
202508040310,芝,OP,8,11,16,105,2,1
202508040310,芝,OP,5,12,16,146,0,0
202508040310,芝,OP,12,16,16,118,0,0
202508040311,芝,重賞,3,7,8,83,0,0
202508040407,ダ,2勝クラス,5,2,16,42,1,0
202508040407,ダ,2勝クラス,7,4,16,113,3,0
202508040407,ダ,2勝クラス,3,6,16,43,-2,0
202508040407,ダ,2勝クラス,1,7,16,29,-2,0
202508040407,ダ,2勝クラス,12,8,16,64,0,0
202508040407,ダ,2勝クラス,14,9,16,113,-3,0
202508040407,ダ,2勝クラス,9,13,16,189,-1,0
202508040407,ダ,2勝クラス,16,14,16,35,-1,0
202508040407,ダ,2勝クラス,8,15,16,127,0,0
202508040407,ダ,2勝クラス,13,16,16,42,-2,0
202508040408,芝,2勝クラス,3,2,15,42,0,0
202508040408,芝,2勝クラス,2,4,15,175,8,0
202508040408,芝,2勝クラス,9,5,15,28,0,0
202508040408,芝,2勝クラス,1,6,15,169,0,0
202508040408,芝,2勝クラス,15,7,15,28,0,0
202508040408,芝,2勝クラス,6,8,15,148,0,0
202508040408,芝,2勝クラス,11,9,15,84,0,1
202508040408,芝,2勝クラス,14,11,15,42,2,0
202508040408,芝,2勝クラス,12,13,15,211,1,0
202508040410,ダ,3勝クラス,1,2,14,98,-1,1
202508040410,ダ,3勝クラス,4,3,14,75,1,0
202508040410,ダ,3勝クラス,2,4,14,98,0,0
202508040410,ダ,3勝クラス,9,5,14,68,1,0
202508040410,ダ,3勝クラス,14,6,14,175,-1,0
202508040410,ダ,3勝クラス,3,7,14,77,4,0
202508040410,ダ,3勝クラス,11,8,14,119,4,0
202508040410,ダ,3勝クラス,8,9,14,35,0,0
202508040410,ダ,3勝クラス,10,10,14,29,0,0
202508040410,ダ,3勝クラス,7,11,14,189,-2,0
202508040410,ダ,3勝クラス,12,14,14,71,1,0
202508040411,芝,重賞,1,2,16,63,2,0
202508040411,芝,重賞,12,3,16,105,1,0
202508040411,芝,重賞,10,6,16,147,3,0
202508040411,芝,重賞,5,7,16,182,0,0
202508040411,芝,重賞,8,8,16,112,3,0
202508040411,芝,重賞,9,11,16,112,0,0
202508040411,芝,重賞,6,12,16,71,-1,0
202508040411,芝,重賞,14,14,16,70,0,0
202508040411,芝,重賞,4,15,16,112,1,0
202508040411,芝,重賞,15,16,16,71,5,1
202508040412,芝,3勝クラス,9,4,12,154,-7,0
202508040412,芝,3勝クラス,1,8,12,63,0,0
202508040412,芝,3勝クラス,5,9,12,84,1,1
202508040412,芝,3勝クラス,6,10,12,168,0,0
202508040412,芝,3勝クラス,10,11,12,71,-1,0
202508040412,芝,3勝クラス,7,12,12,120,0,0
202508040511,ダ,OP,9,3,16,63,1,0
202508040511,ダ,OP,15,5,16,154,1,0
202508040511,ダ,OP,6,6,16,84,-2,0
202508040511,ダ,OP,10,9,16,56,1,0
202508040511,ダ,OP,1,12,16,41,0,0
202508040511,ダ,OP,7,14,16,313,0,1
202508040512,芝,2勝クラス,1,2,15,196,-1,0
202508040512,芝,2勝クラス,7,3,15,68,1,0
202508040512,芝,2勝クラス,5,7,15,188,-1,0
202508040512,芝,2勝クラス,11,11,15,76,3,0
202508040512,芝,2勝クラス,15,14,15,27,1,0
202508040512,芝,2勝クラス,2,15,15,181,-1,0
202508040608,ダ,2勝クラス,7,1,14,78,0,0
202508040608,ダ,2勝クラス,14,4,14,35,4,0
202508040608,ダ,2勝クラス,12,5,14,99,0,0
202508040608,ダ,2勝クラス,2,6,14,113,0,0
202508040608,ダ,2勝クラス,6,7,14,210,3,0
202508040608,ダ,2勝クラス,3,8,14,64,0,0
202508040608,ダ,2勝クラス,10,9,14,35,0,0
202508040608,ダ,2勝クラス,9,11,14,85,-5,0
202508040608,ダ,2勝クラス,4,12,14,56,0,0
202508040608,ダ,2勝クラス,5,13,14,36,1,0
202508040608,ダ,2勝クラス,11,14,14,63,9,0
202508040609,芝,2勝クラス,2,1,13,77,0,0
202508040609,芝,2勝クラス,5,10,13,99,0,0
202508040609,芝,2勝クラス,9,11,13,98,0,0
202508040610,ダ,3勝クラス,6,2,16,64,0,0
202508040610,ダ,3勝クラス,11,3,16,98,0,1
202508040610,ダ,3勝クラス,3,4,16,169,0,0
202508040610,ダ,3勝クラス,7,5,16,64,-1,0
202508040610,ダ,3勝クラス,5,6,16,29,0,0
202508040610,ダ,3勝クラス,4,8,16,36,0,1
202508040610,ダ,3勝クラス,1,13,16,64,1,0
202508040610,ダ,3勝クラス,16,14,16,99,-1,0
202508040610,ダ,3勝クラス,15,15,16,92,2,0
202508040611,芝,重賞,15,1,18,168,0,0
202508040611,芝,重賞,6,2,18,168,0,0
202508040611,芝,重賞,3,3,18,98,0,0
202508040611,芝,重賞,11,4,18,119,0,0
202508040611,芝,重賞,9,5,18,98,0,0
202508040611,芝,重賞,17,6,18,168,0,0
202508040611,芝,重賞,4,8,18,196,1,0
202508040611,芝,重賞,7,10,18,154,1,0
202508040611,芝,重賞,14,12,18,154,-1,0
202508040611,芝,重賞,2,14,18,168,0,0
202508040611,芝,重賞,13,15,18,168,0,0
202508040611,芝,重賞,10,16,18,70,2,1
202508040611,芝,重賞,18,17,18,105,2,0
202508040611,芝,重賞,12,18,18,168,-1,0
202508040612,芝,3勝クラス,15,3,16,127,0,0
202508040612,芝,3勝クラス,10,5,16,77,0,0
202508040612,芝,3勝クラス,6,6,16,57,0,0
202508040612,芝,3勝クラス,12,7,16,57,0,0
202508040612,芝,3勝クラス,9,8,16,147,0,0
202508040612,芝,3勝クラス,14,10,16,77,2,0
202508040612,芝,3勝クラス,5,14,16,28,0,0
202508040612,芝,3勝クラス,8,16,16,74,0,0
202508040708,ダ,2勝クラス,13,1,16,56,3,0
202508040708,ダ,2勝クラス,15,2,16,48,0,0
202508040708,ダ,2勝クラス,8,3,16,195,0,0
202508040708,ダ,2勝クラス,7,4,16,181,0,0
202508040708,ダ,2勝クラス,12,8,16,202,0,0
202508040708,ダ,2勝クラス,14,11,16,279,0,0
202508040708,ダ,2勝クラス,9,12,16,63,0,0
202508040708,ダ,2勝クラス,6,13,16,70,-4,0
202508040708,ダ,2勝クラス,5,15,16,63,1,0
202508040708,ダ,2勝クラス,2,16,16,118,0,0
202508040709,ダ,2勝クラス,11,1,13,118,6,0
202508040709,ダ,2勝クラス,2,2,13,83,-1,0
202508040709,ダ,2勝クラス,6,3,13,84,0,0
202508040709,ダ,2勝クラス,8,5,13,167,2,0
202508040709,ダ,2勝クラス,5,7,13,111,-1,0
202508040709,ダ,2勝クラス,4,9,13,133,3,0
202508040709,ダ,2勝クラス,12,10,13,62,1,0
202508040709,ダ,2勝クラス,9,11,13,28,-1,0
